loan_id,loan_type,current_balance,credit_limit,EAD
835,term,3568.74,,3568.74
836,term,13081.97,,13081.97
837,term,2367.25,,2367.25
838,term,6897.01,,6897.01
839,term,16546.87,,16546.87
840,term,12240.15,,12240.15
841,term,3839.73,,3839.73
842,term,18923.79,,18923.79
843,revolving,7053.95,13776.82,10415.38
844,term,3923.64,,3923.64
845,revolving,2059.21,3625.45,2842.33
846,term,1944.99,,1944.99
847,revolving,3520.3,5426.78,4473.54
848,term,2482.5,,2482.5
849,term,4714.86,,4714.86
850,revolving,8294.76,17228.82,12761.79
851,revolving,4781.77,13879.69,9330.73
852,term,33853.15,,33853.15
853,term,10669.68,,10669.68
854,term,13689.63,,13689.63
855,revolving,17935.84,48271.61,33103.72
856,term,15011.97,,15011.97
857,term,13688.56,,13688.56
858,revolving,17289.55,45169.92,31229.74
859,revolving,23940.12,37185.91,30563.02
860,term,2126.57,,2126.57
861,term,25148.3,,25148.3
862,term,7202.77,,7202.77
863,term,4546.6,,4546.6
864,revolving,25000.25,37515.95,31258.1
865,term,10692.41,,10692.41
866,term,6010.2,,6010.2
867,term,10248.36,,10248.36
868,term,14074.28,,14074.28
869,revolving,678.31,1330.33,1004.32
870,term,8567.54,,8567.54
871,term,15426.63,,15426.63
872,revolving,15544.47,41702.59,28623.53
873,revolving,1702.6,4899.76,3301.18
874,term,6789.87,,6789.87
875,term,1951.48,,1951.48
876,revolving,6805.83,16982.51,11894.17
877,term,7888.12,,7888.12
878,revolving,5880.0,11935.48,8907.74
879,term,19614.52,,19614.52
880,term,3894.7,,3894.7
881,revolving,7773.12,18554.26,13163.69
882,revolving,4352.49,8994.22,6673.36
883,term,1555.09,,1555.09
884,term,10368.36,,10368.36
885,revolving,7053.18,13928.1,10490.64
886,term,6455.65,,6455.65
887,term,7573.51,,7573.51
888,term,6059.35,,6059.35
889,revolving,17565.53,48868.53,33217.03
890,revolving,40644.95,111561.03,76102.99
891,term,5668.9,,5668.9
892,term,5979.38,,5979.38
893,term,11101.15,,11101.15
894,revolving,328.16,738.93,533.54
895,term,14014.62,,14014.62
896,term,6862.54,,6862.54
897,term,1979.19,,1979.19
898,term,35866.4,,35866.4
899,term,3307.23,,3307.23
900,term,3233.25,,3233.25
901,revolving,393.44,1010.31,701.88
902,term,5945.29,,5945.29
903,revolving,18241.69,28814.56,23528.12
904,term,4751.61,,4751.61
905,revolving,6990.44,20460.9,13725.67
906,term,526.01,,526.01
907,term,13460.97,,13460.97
908,term,1640.23,,1640.23
909,revolving,3626.64,8842.52,6234.58
910,term,4446.11,,4446.11
911,revolving,5647.6,13089.15,9368.38
912,term,13324.72,,13324.72
913,term,34079.42,,34079.42
914,term,12866.92,,12866.92
915,term,632.43,,632.43
916,term,3821.11,,3821.11
917,term,3324.09,,3324.09
918,term,1150.52,,1150.52
919,revolving,12133.9,22112.54,17123.22
920,revolving,12785.3,21486.85,17136.07
921,term,438.12,,438.12
922,term,6012.79,,6012.79
923,term,13367.49,,13367.49
924,term,16792.6,,16792.6
925,revolving,16673.88,38506.84,27590.36
926,term,15692.69,,15692.69
927,term,6555.31,,6555.31
928,revolving,7996.83,17243.73,12620.28
929,term,1191.65,,1191.65
930,term,1688.43,,1688.43
931,term,11697.08,,11697.08
932,term,14382.67,,14382.67
933,revolving,12239.06,20019.03,16129.04
934,revolving,11371.94,20482.73,15927.34
935,revolving,1924.25,3280.65,2602.45
936,revolving,3146.81,7121.77,5134.29
937,term,1016.2,,1016.2
938,term,2953.4,,2953.4
939,term,2678.29,,2678.29
940,term,24694.27,,24694.27
941,term,1047.46,,1047.46
942,term,743.74,,743.74
943,term,15458.86,,15458.86
944,term,6137.04,,6137.04
945,revolving,1660.92,2936.58,2298.75
946,term,8012.97,,8012.97
947,revolving,26733.4,72942.16,49837.78
948,revolving,7454.66,21462.4,14458.53
949,revolving,11443.96,20686.3,16065.13
950,revolving,36462.51,98186.84,67324.68
951,term,3324.16,,3324.16
952,term,22566.96,,22566.96
953,term,13293.64,,13293.64
954,revolving,8483.52,16592.04,12537.78
955,term,11084.45,,11084.45
956,term,1060.7,,1060.7
957,term,4352.78,,4352.78
958,term,38502.84,,38502.84
959,term,15843.16,,15843.16
960,revolving,23161.61,61211.12,42186.37
961,revolving,9813.19,27517.94,18665.57
962,revolving,5838.63,14686.39,10262.51
963,term,11293.91,,11293.91
964,revolving,5897.1,12245.16,9071.13
965,term,4807.99,,4807.99
966,term,26999.26,,26999.26
967,revolving,31977.68,54705.11,43341.4
968,revolving,5986.83,11849.76,8918.3
969,revolving,3189.1,5929.97,4559.54
970,term,9996.84,,9996.84
971,term,775.14,,775.14
972,term,1331.83,,1331.83
973,revolving,4962.06,9459.96,7211.01
974,term,2415.32,,2415.32
975,term,12292.69,,12292.69
976,term,460.46,,460.46
977,term,2017.93,,2017.93
978,term,4598.73,,4598.73
979,revolving,2268.17,6196.4,4232.28
980,term,15999.72,,15999.72
981,revolving,25673.4,59705.31,42689.36
982,term,32860.13,,32860.13
983,revolving,5953.23,15581.75,10767.49
984,term,1291.26,,1291.26
985,revolving,14849.58,29145.08,21997.33
986,term,12399.4,,12399.4
987,term,1274.13,,1274.13
988,term,20761.81,,20761.81
989,term,2352.9,,2352.9
990,term,5445.74,,5445.74
991,revolving,8764.7,21960.89,15362.8
992,term,12722.97,,12722.97
993,term,7200.46,,7200.46
994,term,5427.34,,5427.34
995,term,10473.05,,10473.05
996,term,12350.0,,12350.0
997,term,6321.15,,6321.15
998,term,18687.72,,18687.72
999,term,1990.01,,1990.01
1000,term,21240.82,,21240.82
1001,revolving,8921.75,17578.81,13250.28
1002,term,10217.12,,10217.12
1003,term,6244.12,,6244.12
1004,revolving,16071.44,40146.12,28108.78
1005,revolving,10710.0,31893.99,21302.0
1006,term,20032.52,,20032.52
1007,term,1771.61,,1771.61
1008,term,4869.42,,4869.42
1009,term,23062.06,,23062.06
1010,revolving,4863.2,9441.02,7152.11
1011,revolving,39904.16,75310.46,57607.31
1012,term,14070.85,,14070.85
1013,term,24080.36,,24080.36
1014,term,1391.85,,1391.85
1015,revolving,8989.34,18841.6,13915.47
1016,revolving,2437.15,6862.16,4649.66
1017,term,2035.07,,2035.07
1018,revolving,1127.37,1712.09,1419.73
1019,revolving,5420.84,15825.49,10623.16
1020,term,3758.02,,3758.02
1021,term,10213.3,,10213.3
1022,term,1919.52,,1919.52
1023,term,4446.48,,4446.48
1024,revolving,1479.95,4220.64,2850.3
1025,term,1267.14,,1267.14
1026,term,21001.54,,21001.54
1027,term,12449.51,,12449.51
1028,term,7817.87,,7817.87
1029,term,7671.07,,7671.07
1030,term,5901.67,,5901.67
1031,term,5601.18,,5601.18
1032,revolving,15672.52,30248.69,22960.6
1033,term,20321.91,,20321.91
1034,term,6653.0,,6653.0
1035,term,9606.41,,9606.41
1036,term,3826.09,,3826.09
1037,term,2888.2,,2888.2
1038,term,15492.22,,15492.22
1039,term,17919.63,,17919.63
1040,term,10354.92,,10354.92
1041,term,3444.62,,3444.62
1042,revolving,2570.14,5115.61,3842.88
1043,term,10669.62,,10669.62
1044,term,12211.46,,12211.46
1045,revolving,12035.63,27148.27,19591.95
1046,revolving,12440.93,22793.3,17617.11
1047,term,12859.41,,12859.41
1048,term,5541.0,,5541.0
1049,term,5458.54,,5458.54
1050,term,2038.54,,2038.54
1051,revolving,435.18,709.28,572.23
1052,term,11010.94,,11010.94
1053,term,10407.76,,10407.76
1054,revolving,9440.19,23095.73,16267.96
1055,term,3868.19,,3868.19
1056,revolving,18358.72,32432.63,25395.68
1057,term,7625.41,,7625.41
1058,term,19644.76,,19644.76
1059,term,18959.13,,18959.13
1060,term,2301.63,,2301.63
1061,term,248.19,,248.19
1062,revolving,8843.14,19653.19,14248.16
1063,term,33310.59,,33310.59
1064,term,4045.14,,4045.14
1065,term,166.91,,166.91
1066,revolving,26933.9,70735.03,48834.46
1067,term,6649.62,,6649.62
1068,revolving,4697.17,7339.15,6018.16
1069,term,4432.25,,4432.25
1070,revolving,20799.92,60475.81,40637.86
1071,term,16167.44,,16167.44
1072,term,2664.92,,2664.92
1073,term,12899.12,,12899.12
1074,term,12022.03,,12022.03
1075,term,6968.28,,6968.28
1076,revolving,5307.95,14078.43,9693.19
1077,term,3781.67,,3781.67
1078,revolving,2035.22,5877.8,3956.51
1079,term,4254.74,,4254.74
1080,term,10563.48,,10563.48
1081,term,16113.71,,16113.71
1082,term,13300.1,,13300.1
1083,revolving,899.16,2424.39,1661.78
1084,revolving,26220.21,48824.97,37522.59
1085,term,22016.42,,22016.42
1086,term,6436.29,,6436.29
1087,term,3959.74,,3959.74
1088,revolving,7141.79,12300.49,9721.14
1089,term,15423.19,,15423.19
1090,term,2035.83,,2035.83
1091,term,8402.18,,8402.18
1092,term,15705.52,,15705.52
1093,term,14749.02,,14749.02
1094,term,2333.94,,2333.94
1095,term,171.88,,171.88
1096,term,25784.15,,25784.15
1097,term,5472.16,,5472.16
1098,revolving,10429.05,30501.59,20465.32
1099,term,21391.8,,21391.8
1100,revolving,477.26,1351.45,914.36
1101,term,1966.38,,1966.38
1102,term,693.5,,693.5
1103,revolving,11510.86,20013.38,15762.12
1104,revolving,11393.52,20037.07,15715.3
1105,term,4774.31,,4774.31
1106,term,1037.08,,1037.08
1107,term,6374.32,,6374.32
1108,revolving,5002.75,8818.52,6910.64
1109,term,1877.64,,1877.64
1110,term,17318.08,,17318.08
1111,term,4174.63,,4174.63
1112,revolving,3633.59,7017.6,5325.6
1113,revolving,5464.35,9736.45,7600.4
1114,term,689.96,,689.96
1115,term,742.42,,742.42
1116,term,11300.0,,11300.0
1117,term,38611.35,,38611.35
1118,term,41212.89,,41212.89
1119,term,266.88,,266.88
1120,term,4332.73,,4332.73
1121,revolving,20467.19,39702.29,30084.74
1122,term,16187.55,,16187.55
1123,term,6906.86,,6906.86
1124,term,1368.19,,1368.19
1125,term,24555.36,,24555.36
1126,term,1600.9,,1600.9
1127,term,5805.11,,5805.11
1128,term,9842.58,,9842.58
1129,term,5974.24,,5974.24
1130,term,5165.3,,5165.3
1131,revolving,2146.42,3834.95,2990.68
1132,revolving,22866.42,52265.67,37566.04
1133,revolving,11159.88,29278.18,20219.03
1134,revolving,826.24,1390.89,1108.56
1135,term,17859.58,,17859.58
1136,term,24535.99,,24535.99
1137,term,521.2,,521.2
1138,revolving,2788.4,7257.93,5023.17
1139,term,7378.28,,7378.28
1140,term,12798.51,,12798.51
1141,term,1497.81,,1497.81
1142,term,587.64,,587.64
1143,term,19307.43,,19307.43
1144,term,1201.55,,1201.55
1145,revolving,1197.49,2949.91,2073.7
1146,term,1174.2,,1174.2
1147,term,5884.67,,5884.67
1148,term,5509.22,,5509.22
1149,revolving,1898.95,5269.71,3584.33
1150,term,2269.17,,2269.17
1151,revolving,21552.59,56473.94,39013.26
1152,term,32742.33,,32742.33
1153,revolving,16731.77,45874.1,31302.94
1154,revolving,1754.24,4993.72,3373.98
1155,revolving,14897.52,24690.55,19794.04
1156,term,13782.4,,13782.4
1157,term,16462.58,,16462.58
1158,term,803.9,,803.9
1159,term,3762.19,,3762.19
1160,revolving,2867.25,8293.57,5580.41
1161,term,1473.79,,1473.79
1162,revolving,3122.09,5628.04,4375.07
1163,revolving,462.07,1072.68,767.38
1164,revolving,1469.5,2660.23,2064.86
1165,revolving,5177.48,11605.92,8391.7
1166,term,11389.03,,11389.03
1167,term,4127.07,,4127.07
1168,term,2190.92,,2190.92
1169,term,21673.38,,21673.38
1170,term,15145.17,,15145.17
1171,term,4239.17,,4239.17
1172,term,17217.42,,17217.42
1173,term,14953.49,,14953.49
1174,revolving,333.4,660.45,496.92
1175,term,15393.23,,15393.23
1176,revolving,1183.73,3285.47,2234.6
1177,term,21143.19,,21143.19
1178,term,1859.91,,1859.91
1179,term,8180.3,,8180.3
1180,revolving,10063.82,26028.41,18046.11
1181,term,17523.47,,17523.47
1182,revolving,7533.38,21862.67,14698.02
1183,revolving,25163.72,48470.16,36816.94
1184,term,607.4,,607.4
1185,term,1172.02,,1172.02
1186,term,504.57,,504.57
1187,term,6372.52,,6372.52
1188,term,12040.22,,12040.22
1189,term,9464.55,,9464.55
1190,term,1015.63,,1015.63
1191,revolving,4736.7,9376.04,7056.37
1192,term,7569.9,,7569.9
1193,revolving,8745.59,22253.19,15499.39
1194,revolving,13169.88,20791.88,16980.88
1195,term,21601.01,,21601.01
1196,term,8942.58,,8942.58
1197,revolving,10127.82,15789.36,12958.59
1198,term,1665.83,,1665.83
1199,term,7670.5,,7670.5
1200,revolving,13357.94,29827.78,21592.86
1201,term,5700.5,,5700.5
1202,revolving,15615.55,41741.85,28678.7
1203,term,21260.72,,21260.72
1204,term,20335.34,,20335.34
1205,term,1890.42,,1890.42
1206,revolving,22029.9,54916.34,38473.12
1207,term,952.85,,952.85
1208,term,3891.88,,3891.88
1209,term,4168.57,,4168.57
1210,revolving,3691.31,7390.94,5541.12
1211,term,2857.31,,2857.31
1212,term,1420.11,,1420.11
1213,term,2462.01,,2462.01
1214,revolving,3687.48,6623.4,5155.44
1215,revolving,2057.56,3369.15,2713.36
1216,revolving,15778.49,40901.43,28339.96
1217,term,3316.84,,3316.84
1218,term,4718.2,,4718.2
1219,term,5895.85,,5895.85
1220,term,4179.99,,4179.99
1221,term,5907.11,,5907.11
1222,term,3968.45,,3968.45
1223,revolving,5653.55,16145.48,10899.52
1224,term,33441.72,,33441.72
1225,revolving,1072.2,2090.25,1581.22
1226,revolving,6472.9,16351.53,11412.22
1227,revolving,6025.95,14223.14,10124.54
1228,term,2174.81,,2174.81
1229,term,3437.25,,3437.25
1230,term,1500.06,,1500.06
1231,revolving,17254.82,35835.3,26545.06
1232,term,2044.8,,2044.8
1233,term,14329.42,,14329.42
1234,term,1174.89,,1174.89
1235,term,2581.92,,2581.92
1236,term,15718.82,,15718.82
1237,term,18403.69,,18403.69
1238,term,7854.86,,7854.86
1239,revolving,7100.71,11043.45,9072.08
1240,revolving,522.39,1176.06,849.22
1241,revolving,11657.37,25778.22,18717.8
1242,term,2975.77,,2975.77
1243,term,31619.81,,31619.81
1244,term,11826.35,,11826.35
1245,term,1991.89,,1991.89
1246,revolving,11303.38,32864.73,22084.06
1247,revolving,18445.42,36455.38,27450.4
1248,revolving,4278.6,9666.46,6972.53
1249,term,623.27,,623.27
1250,term,1134.63,,1134.63
1251,term,2990.17,,2990.17
1252,term,3617.16,,3617.16
1253,revolving,11008.53,25858.54,18433.54
1254,term,5729.31,,5729.31
1255,term,3423.26,,3423.26
1256,term,2788.2,,2788.2
1257,term,6704.7,,6704.7
1258,term,3811.07,,3811.07
1259,term,5107.15,,5107.15
1260,term,1779.48,,1779.48
1261,term,10360.62,,10360.62
1262,revolving,9277.4,26175.42,17726.41
1263,term,2654.76,,2654.76
1264,term,10303.78,,10303.78
1265,term,18890.37,,18890.37
1266,term,14468.1,,14468.1
1267,term,12601.46,,12601.46
1268,term,692.17,,692.17
1269,term,279.03,,279.03
1270,term,6381.37,,6381.37
1271,term,124.53,,124.53
1272,term,3590.36,,3590.36
1273,term,3473.63,,3473.63
1274,revolving,8386.52,23964.88,16175.7
1275,term,10688.13,,10688.13
1276,term,2598.33,,2598.33
1277,term,15275.5,,15275.5
1278,term,10570.33,,10570.33
1279,revolving,2161.22,5599.14,3880.18
1280,revolving,3660.01,7709.91,5684.96
1281,term,11415.91,,11415.91
1282,term,21639.43,,21639.43
1283,revolving,1154.43,2081.45,1617.94
1284,term,5234.08,,5234.08
1285,term,10199.73,,10199.73
1286,term,8825.67,,8825.67
1287,term,20370.52,,20370.52
1288,term,2459.59,,2459.59
1289,term,1974.87,,1974.87
1290,revolving,13801.69,29144.25,21472.97
1291,term,1375.89,,1375.89
1292,revolving,7935.44,19961.03,13948.24
1293,term,16346.02,,16346.02
1294,revolving,1541.4,4407.82,2974.61
1295,term,3423.61,,3423.61
1296,term,3691.97,,3691.97
1297,term,949.11,,949.11
1298,term,3938.64,,3938.64
1299,revolving,4349.47,9184.91,6767.19
1300,term,12769.82,,12769.82
1301,revolving,3045.18,6542.31,4793.74
1302,revolving,15748.91,28886.97,22317.94
1303,term,32406.11,,32406.11
1304,term,13621.58,,13621.58
1305,term,5243.49,,5243.49
1306,term,15833.2,,15833.2
1307,term,6921.15,,6921.15
1308,term,5329.79,,5329.79
1309,term,23397.78,,23397.78
1310,term,3918.19,,3918.19
1311,term,3098.83,,3098.83
1312,term,50786.1,,50786.1
1313,revolving,2279.96,6751.75,4515.85
1314,term,8889.69,,8889.69
1315,term,15925.08,,15925.08
1316,term,8159.01,,8159.01
1317,term,36922.82,,36922.82
1318,term,14445.84,,14445.84
1319,term,12689.54,,12689.54
1320,term,28822.89,,28822.89
1321,term,10321.66,,10321.66
1322,term,10431.76,,10431.76
1323,term,4774.91,,4774.91
1324,revolving,629.31,1513.2,1071.26
1325,term,4406.1,,4406.1
1326,revolving,10198.48,25737.05,17967.76
1327,term,16078.78,,16078.78
1328,revolving,2622.1,5590.21,4106.16
1329,term,4014.83,,4014.83
1330,term,210.1,,210.1
1331,term,16391.07,,16391.07
1332,term,7070.91,,7070.91
1333,revolving,6821.58,12561.97,9691.78
1334,term,8816.02,,8816.02
1335,term,10160.22,,10160.22
1336,term,28001.23,,28001.23
1337,term,4312.88,,4312.88
1338,term,4764.79,,4764.79
1339,term,4364.61,,4364.61
1340,term,2762.23,,2762.23
1341,term,1584.28,,1584.28
1342,term,13981.93,,13981.93
1343,term,8586.52,,8586.52
1344,term,3074.53,,3074.53
1345,term,20266.79,,20266.79
1346,revolving,1757.06,3257.14,2507.1
1347,revolving,2897.15,7259.16,5078.16
1348,term,41515.6,,41515.6
1349,term,16152.98,,16152.98
1350,revolving,25494.53,53039.35,39266.94
1351,term,17995.69,,17995.69
1352,revolving,1203.79,2525.23,1864.51
1353,term,6251.87,,6251.87
1354,revolving,3585.07,10296.01,6940.54
1355,term,9411.2,,9411.2
1356,term,1097.61,,1097.61
1357,term,23158.95,,23158.95
1358,term,5944.5,,5944.5
1359,revolving,11065.15,20925.55,15995.35
1360,term,2361.24,,2361.24
1361,term,218.46,,218.46
1362,revolving,5918.02,15318.1,10618.06
1363,term,6752.82,,6752.82
1364,term,12510.95,,12510.95
1365,term,2593.64,,2593.64
1366,term,3599.0,,3599.0
1367,term,506.95,,506.95
1368,term,4810.11,,4810.11
1369,revolving,17666.48,52507.41,35086.95
1370,term,1165.65,,1165.65
1371,term,8484.98,,8484.98
1372,term,9961.95,,9961.95
1373,term,5273.07,,5273.07
1374,term,11243.09,,11243.09
1375,term,513.94,,513.94
1376,revolving,7123.36,19486.37,13304.86
1377,revolving,17206.46,33401.35,25303.9
1378,term,2445.61,,2445.61
1379,term,24406.36,,24406.36
1380,term,9588.97,,9588.97
1381,term,2013.69,,2013.69
1382,term,14533.88,,14533.88
1383,term,17030.08,,17030.08
1384,term,2889.03,,2889.03
1385,term,18175.35,,18175.35
1386,term,1382.86,,1382.86
1387,revolving,3646.36,8109.43,5877.9
1388,term,2176.54,,2176.54
1389,revolving,3211.22,5041.65,4126.43
1390,revolving,13664.0,33376.51,23520.26
1391,revolving,11832.54,22670.64,17251.59
1392,revolving,3395.1,9197.02,6296.06
1393,revolving,9031.28,14581.05,11806.16
1394,term,4322.94,,4322.94
1395,term,6058.19,,6058.19
1396,term,10298.93,,10298.93
1397,term,3252.34,,3252.34
1398,term,35453.58,,35453.58
1399,revolving,6094.68,17547.47,11821.08
1400,term,3832.92,,3832.92
1401,revolving,2157.55,3391.03,2774.29
1402,revolving,30530.2,70772.22,50651.21
1403,term,4908.38,,4908.38
1404,term,1493.46,,1493.46
1405,revolving,8495.37,19188.9,13842.14
1406,term,13016.41,,13016.41
1407,term,12030.84,,12030.84
1408,term,4551.8,,4551.8
1409,term,17434.43,,17434.43
1410,revolving,14078.94,25897.38,19988.16
1411,term,1401.04,,1401.04
1412,term,9104.52,,9104.52
1413,term,6343.63,,6343.63
1414,term,5244.82,,5244.82
1415,term,7341.8,,7341.8
1416,term,458.52,,458.52
1417,term,8161.89,,8161.89
1418,term,2522.17,,2522.17
1419,revolving,1723.79,2892.5,2308.14
1420,revolving,2292.29,6785.13,4538.71
1421,revolving,12489.52,27889.3,20189.41
1422,term,1257.16,,1257.16
1423,term,2913.45,,2913.45
1424,revolving,5009.5,14306.51,9658.01
1425,term,6601.67,,6601.67
1426,term,1607.86,,1607.86
1427,revolving,1442.26,3698.0,2570.13
1428,revolving,11987.92,20601.54,16294.73
1429,term,9455.9,,9455.9
1430,term,10923.56,,10923.56
1431,term,8438.78,,8438.78
1432,revolving,15322.13,30301.7,22811.92
1433,term,15604.03,,15604.03
1434,revolving,190.44,373.61,282.02
1435,revolving,3169.56,7045.1,5107.33
1436,term,20452.46,,20452.46
1437,revolving,793.99,1267.87,1030.93
1438,term,7588.24,,7588.24
1439,term,8492.51,,8492.51
1440,term,1751.63,,1751.63
1441,term,970.29,,970.29
1442,term,15558.25,,15558.25
1443,term,2733.07,,2733.07
1444,term,21094.53,,21094.53
1445,term,30623.52,,30623.52
1446,term,1508.06,,1508.06
1447,term,11435.16,,11435.16
1448,term,3475.81,,3475.81
1449,revolving,21888.66,47514.56,34701.61
1450,term,1316.55,,1316.55
1451,term,3485.99,,3485.99
1452,revolving,653.8,1804.97,1229.38
1453,term,2651.01,,2651.01
1454,term,7361.47,,7361.47
1455,term,8214.6,,8214.6
1456,term,2028.28,,2028.28
1457,term,4511.23,,4511.23
1458,term,3652.1,,3652.1
1459,term,1338.69,,1338.69
1460,term,10317.67,,10317.67
1461,revolving,11260.72,31868.24,21564.48
1462,term,11844.55,,11844.55
1463,term,13978.55,,13978.55
1464,term,903.13,,903.13
1465,term,33386.41,,33386.41
1466,term,1757.63,,1757.63
1467,revolving,479.37,1421.94,950.66
1468,revolving,6993.21,16378.19,11685.7
1469,term,9632.75,,9632.75
1470,revolving,6056.42,9351.19,7703.8
1471,term,13560.39,,13560.39
1472,term,417.18,,417.18
1473,term,1149.98,,1149.98
1474,term,44013.67,,44013.67
1475,revolving,17295.4,46563.08,31929.24
1476,term,3569.37,,3569.37
1477,term,4553.27,,4553.27
1478,revolving,14929.15,40111.09,27520.12
1479,term,9038.1,,9038.1
