loan_id,loan_type,region,loan_purpose,origination_date,orig_credit_score,current_credit_score,original_balance,current_balance,credit_limit,interest_rate,days_past_due,watchlist_flag,default_flag,months_on_book,utilization,credit_score_change,stage
233,term,South,auto,2021-07-09,615,593,10246.41,1983.27,,5.63,21,0,0,42.4,,-22,Stage 1
234,term,West,auto,2021-08-22,741,737,9362.34,3452.34,,10.2,1,0,0,40.9,,-4,Stage 1
235,term,South,personal,2021-08-20,761,756,6272.93,1372.46,,13.25,1,0,0,41.0,,-5,Stage 1
236,revolving,East,personal,2021-12-24,680,644,14793.94,4215.23,7013.84,3.89,9,0,0,36.8,0.601,-36,Stage 2
237,term,West,auto,2022-04-23,683,676,35069.64,3506.96,,13.91,12,0,0,32.8,,-7,Stage 1
238,term,North,auto,2024-12-23,633,619,6787.93,6644.98,,14.07,24,1,0,0.3,,-14,Stage 2
239,term,West,personal,2021-08-25,647,630,13768.67,1376.87,,7.59,13,0,0,40.8,,-17,Stage 1
240,term,West,auto,2023-11-23,655,630,13109.26,11009.15,,9.87,17,0,0,13.5,,-25,Stage 1
241,revolving,East,auto,2021-08-01,766,780,14679.86,1467.99,3109.88,6.79,1,1,0,41.6,0.472,14,Stage 2
242,revolving,South,personal,2022-01-14,675,655,1000.0,438.98,1104.19,6.52,11,1,0,36.1,0.398,-20,Stage 2
243,revolving,North,personal,2023-10-23,600,567,28460.79,22144.44,47819.22,5.6,47,0,0,14.5,0.463,-33,Stage 2
244,term,West,home_improvement,2023-06-28,695,683,55459.47,24893.57,,14.08,7,0,0,18.4,,-12,Stage 1
245,term,East,debt_consolidation,2022-03-26,729,728,12898.79,5820.28,,8.3,1,0,0,33.7,,-1,Stage 1
246,revolving,South,personal,2022-07-23,678,668,21480.28,3942.27,7821.12,4.84,4,1,0,29.8,0.504,-10,Stage 2
247,term,West,personal,2024-12-21,768,771,17434.97,17099.87,,12.12,1,0,0,0.4,,3,Stage 1
248,revolving,East,personal,2023-03-24,726,729,4796.81,2967.94,4643.84,11.02,2,1,0,21.6,0.639,3,Stage 2
249,revolving,East,debt_consolidation,2021-10-06,617,597,12142.25,6004.33,16819.05,10.13,18,0,0,39.4,0.357,-20,Stage 1
250,revolving,East,home_improvement,2021-08-02,646,640,7263.2,726.32,1135.24,7.02,13,0,0,41.6,0.64,-6,Stage 1
251,term,North,auto,2024-08-01,693,685,11239.05,10053.19,,7.79,5,0,0,5.1,,-8,Stage 1
252,term,South,debt_consolidation,2022-12-19,580,551,13424.14,5971.62,,15.22,35,1,0,24.8,,-29,Stage 2
253,revolving,West,personal,2023-08-28,700,683,14159.74,7966.58,15923.03,10.16,4,0,1,16.4,0.5,-17,Stage 1
254,term,South,personal,2024-07-21,574,559,6747.02,5791.34,,7.41,57,1,0,5.5,,-15,Stage 2
255,term,South,home_improvement,2023-11-01,741,741,14199.07,11769.82,,11.23,1,0,0,14.2,,0,Stage 1
256,term,West,home_improvement,2023-05-21,734,723,11570.09,9074.32,,11.53,0,0,0,19.7,,-11,Stage 1
257,revolving,South,home_improvement,2023-12-07,710,695,26962.46,19754.99,32076.44,14.44,3,0,0,13.0,0.616,-15,Stage 1
258,term,North,auto,2022-03-14,639,609,20776.91,11916.3,,9.2,23,0,0,34.1,,-30,Stage 2
259,term,West,debt_consolidation,2022-11-02,690,694,23687.68,5285.42,,11.2,8,0,0,26.4,,4,Stage 1
260,term,West,debt_consolidation,2023-06-23,649,635,24892.41,14097.26,,10.59,20,0,0,18.6,,-14,Stage 1
261,term,East,home_improvement,2024-12-21,618,610,5733.74,5575.97,,6.86,28,0,0,0.4,,-8,Stage 1
262,revolving,South,auto,2024-12-26,659,662,20135.4,19923.11,44516.45,4.9,13,1,1,0.2,0.448,3,Stage 2
263,term,West,debt_consolidation,2024-02-28,721,730,5508.5,4424.81,,10.86,1,0,0,10.3,,9,Stage 1
264,term,West,personal,2023-11-12,682,663,32210.1,23627.68,,11.08,8,0,1,13.9,,-19,Stage 1
265,revolving,North,personal,2023-06-11,767,793,19862.16,14250.34,24749.41,3.0,0,0,0,19.0,0.576,26,Stage 1
266,revolving,East,personal,2022-01-24,725,724,5175.38,3007.76,4899.38,10.59,4,1,0,35.8,0.614,-1,Stage 2
267,term,West,debt_consolidation,2021-05-15,719,698,14555.96,4530.02,,8.76,0,0,0,44.2,,-21,Stage 1
268,revolving,North,home_improvement,2022-06-16,583,558,6405.21,1710.74,4743.87,10.31,53,0,0,31.0,0.361,-25,Stage 2
269,term,West,personal,2021-08-08,662,646,8838.1,4927.94,,7.56,16,0,0,41.4,,-16,Stage 1
270,term,West,home_improvement,2021-11-29,616,597,16337.97,4053.23,,13.36,22,0,0,37.6,,-19,Stage 1
271,revolving,West,auto,2024-02-28,669,656,7943.24,6405.01,12671.12,12.09,8,0,0,10.3,0.505,-13,Stage 1
272,revolving,North,personal,2023-11-22,638,624,10491.06,8323.5,19316.11,4.83,20,1,0,13.5,0.431,-14,Stage 2
273,revolving,South,auto,2024-12-19,657,632,25274.93,24871.82,67645.23,6.06,9,0,0,0.4,0.368,-25,Stage 1
274,revolving,West,home_improvement,2024-08-14,743,740,11258.66,10504.57,21725.76,9.18,0,0,0,4.7,0.484,-3,Stage 1
275,term,West,debt_consolidation,2021-12-23,708,693,5811.86,897.46,,7.14,4,0,0,36.8,,-15,Stage 1
276,term,South,home_improvement,2022-02-05,740,735,2083.34,652.44,,12.24,1,0,0,35.4,,-5,Stage 1
277,revolving,West,personal,2023-06-15,583,554,20895.16,10839.19,31300.84,5.96,33,1,0,18.9,0.346,-29,Stage 2
278,term,East,personal,2023-09-17,683,665,20651.99,12825.67,,12.22,4,0,0,15.7,,-18,Stage 1
279,revolving,West,home_improvement,2022-12-10,738,739,14610.92,6893.23,16450.11,3.0,0,0,0,25.1,0.419,1,Stage 1
280,revolving,East,personal,2023-11-24,770,772,50644.07,30585.97,83400.94,7.79,2,0,0,13.5,0.367,2,Stage 1
281,revolving,South,personal,2021-09-05,587,564,10128.39,2814.88,6846.14,13.17,47,0,0,40.5,0.411,-23,Stage 2
282,term,North,auto,2023-08-04,658,636,27254.98,14359.03,,8.83,9,1,0,17.2,,-22,Stage 2
283,term,South,debt_consolidation,2021-02-11,742,741,7285.02,728.5,,9.08,3,0,0,47.3,,-1,Stage 1
284,term,West,home_improvement,2023-03-12,668,651,21728.48,14813.4,,11.33,11,0,0,22.0,,-17,Stage 1
285,term,East,auto,2021-05-03,625,599,5027.8,502.78,,10.58,26,0,0,44.6,,-26,Stage 1
286,term,North,personal,2021-01-27,587,570,21398.81,2139.88,,8.66,56,0,0,47.8,,-17,Stage 2
287,term,West,auto,2022-07-25,623,609,10523.21,5276.85,,12.95,25,0,0,29.7,,-14,Stage 1
288,term,North,debt_consolidation,2024-03-16,578,520,18425.0,13607.25,,9.39,31,0,0,9.7,,-58,Stage 2
289,term,North,home_improvement,2022-05-11,683,647,15056.38,9561.25,,10.63,8,0,0,32.2,,-36,Stage 2
290,term,West,debt_consolidation,2022-05-01,733,741,20414.46,9482.29,,11.84,2,0,0,32.5,,8,Stage 1
291,term,South,debt_consolidation,2023-06-18,604,567,1889.61,1016.69,,3.0,38,0,0,18.8,,-37,Stage 2
292,term,West,auto,2022-12-12,695,669,11499.8,7584.52,,6.84,5,0,0,25.0,,-26,Stage 1
293,revolving,West,auto,2024-02-26,730,720,26160.95,20775.85,38187.1,7.23,3,0,0,10.3,0.544,-10,Stage 1
294,term,South,debt_consolidation,2022-01-11,679,667,28685.07,10775.19,,10.98,9,0,0,36.2,,-12,Stage 1
295,term,East,personal,2022-10-27,583,550,17829.76,9977.17,,14.23,49,0,1,26.6,,-33,Stage 2
296,term,West,home_improvement,2023-02-22,703,661,26840.36,15724.27,,3.4,3,0,0,22.6,,-42,Stage 2
297,revolving,North,personal,2023-05-01,676,662,11091.34,6393.43,16657.56,7.75,7,0,1,20.4,0.384,-14,Stage 1
298,term,West,personal,2024-01-12,670,672,7574.29,6128.28,,12.28,13,0,0,11.8,,2,Stage 1
299,term,West,home_improvement,2022-11-05,647,614,13765.61,7234.44,,3.78,13,1,0,26.3,,-33,Stage 2
300,term,North,auto,2024-02-01,685,687,15220.35,11403.42,,10.15,8,0,0,11.2,,2,Stage 1
301,term,South,personal,2021-12-28,710,696,17075.78,6665.8,,10.37,5,0,0,36.7,,-14,Stage 1
302,term,East,auto,2022-11-15,823,845,12956.07,3754.62,,10.61,11,0,0,25.9,,22,Stage 1
303,term,East,home_improvement,2024-07-03,686,678,13114.12,11040.87,,5.63,9,0,0,6.1,,-8,Stage 1
304,term,North,personal,2021-09-04,770,762,22307.33,10705.42,,8.88,2,0,0,40.5,,-8,Stage 1
305,revolving,South,auto,2024-04-30,701,695,6279.35,4890.86,7663.92,5.39,6,0,0,8.2,0.638,-6,Stage 1
306,revolving,West,auto,2022-06-19,674,671,15061.48,8726.72,15227.52,12.32,10,0,0,30.9,0.573,-3,Stage 1
307,term,West,personal,2021-11-10,688,660,17851.69,9436.84,,5.81,6,0,0,38.3,,-28,Stage 1
308,term,West,home_improvement,2024-07-23,606,582,7981.26,6708.13,,9.11,26,0,0,5.4,,-24,Stage 1
309,revolving,West,debt_consolidation,2024-10-28,698,696,10353.92,9882.79,22917.0,15.27,6,0,0,2.2,0.431,-2,Stage 1
310,term,West,auto,2022-03-20,560,526,35825.47,3582.55,,12.38,47,0,0,33.9,,-34,Stage 2
311,term,North,home_improvement,2023-05-19,628,593,14538.0,10246.63,,3.69,25,0,0,19.8,,-35,Stage 2
312,term,West,personal,2024-05-03,686,692,60684.16,46481.63,,8.09,13,0,0,8.1,,6,Stage 1
313,term,West,auto,2024-07-05,751,728,13748.7,11438.76,,9.2,0,0,0,6.0,,-23,Stage 1
314,revolving,South,auto,2022-08-05,765,758,23131.72,9048.03,19289.49,8.43,0,0,0,29.3,0.469,-7,Stage 1
315,revolving,West,auto,2023-05-21,665,647,3352.53,1579.48,4559.65,10.16,11,1,0,19.7,0.346,-18,Stage 2
316,term,East,home_improvement,2024-10-15,689,696,1875.51,1789.29,,10.85,5,0,0,2.6,,7,Stage 1
317,term,North,auto,2022-07-02,739,710,5556.57,1825.33,,14.5,1,0,0,30.5,,-29,Stage 1
318,term,North,auto,2024-02-06,600,574,25165.47,18713.78,,7.6,40,0,0,11.0,,-26,Stage 2
319,term,North,personal,2023-11-14,704,686,10524.31,6612.64,,11.23,3,0,0,13.8,,-18,Stage 1
320,term,East,auto,2022-04-10,630,602,3198.48,749.84,,8.45,20,0,1,33.2,,-28,Stage 1
321,term,West,home_improvement,2023-11-12,669,668,13552.31,7994.59,,13.71,12,0,1,13.9,,-1,Stage 1
322,revolving,North,personal,2022-05-17,652,624,23508.39,15801.9,25260.08,10.17,24,0,1,32.0,0.626,-28,Stage 1
323,term,East,debt_consolidation,2023-05-01,706,682,6153.58,2808.07,,9.12,3,0,0,20.4,,-24,Stage 1
324,term,South,personal,2022-12-17,713,691,24518.61,14778.86,,8.22,2,0,0,24.9,,-22,Stage 1
325,revolving,West,auto,2023-06-11,733,727,4165.2,3196.28,5272.76,6.39,3,0,0,19.0,0.606,-6,Stage 1
326,revolving,East,debt_consolidation,2022-05-16,700,688,23078.57,12506.98,34051.26,11.6,9,0,0,32.0,0.367,-12,Stage 1
327,term,West,personal,2023-01-05,690,674,7544.53,2804.59,,6.54,7,0,1,24.2,,-16,Stage 1
328,term,South,auto,2022-08-16,791,786,30303.71,14514.66,,3.4,4,0,0,29.0,,-5,Stage 1
329,term,East,personal,2022-02-11,588,575,34390.51,6247.12,,6.12,38,1,0,35.2,,-13,Stage 2
330,term,West,home_improvement,2024-09-15,781,760,17233.29,15796.4,,9.46,1,0,0,3.6,,-21,Stage 1
331,term,East,auto,2022-12-04,662,657,8019.3,4581.1,,5.33,13,0,0,25.3,,-5,Stage 1
332,revolving,North,home_improvement,2021-10-13,714,690,62959.72,12062.17,30864.73,6.58,2,0,0,39.2,0.391,-24,Stage 1
333,term,West,auto,2021-05-27,660,653,7049.62,822.85,,3.33,12,0,0,43.8,,-7,Stage 1
334,term,East,home_improvement,2023-03-05,637,625,37559.01,21939.36,,6.52,16,0,0,22.3,,-12,Stage 1
335,term,North,debt_consolidation,2022-01-19,709,704,46785.4,21658.72,,14.14,3,1,0,35.9,,-5,Stage 2
336,term,South,home_improvement,2021-01-11,742,735,17730.33,1773.03,,7.1,2,0,0,48.4,,-7,Stage 1
337,revolving,West,personal,2021-10-03,708,693,5023.73,2742.19,5997.07,8.68,7,0,0,39.5,0.457,-15,Stage 1
338,revolving,West,auto,2023-06-05,647,630,16652.93,8913.98,24369.62,15.72,14,0,0,19.2,0.366,-17,Stage 1
339,term,South,personal,2023-08-22,850,850,51606.94,34603.27,,9.99,11,0,0,16.6,,0,Stage 1
340,term,North,home_improvement,2021-10-30,751,742,7972.38,797.24,,9.88,0,0,0,38.6,,-9,Stage 1
341,term,South,auto,2021-07-23,736,724,12311.94,4879.15,,6.14,1,0,0,41.9,,-12,Stage 1
342,term,West,home_improvement,2021-12-11,658,640,1404.6,463.31,,9.68,14,0,0,37.2,,-18,Stage 1
343,term,East,debt_consolidation,2023-04-06,642,620,12366.37,4926.9,,14.2,14,1,0,21.2,,-22,Stage 2
344,term,North,debt_consolidation,2024-07-13,663,644,21042.45,18572.09,,5.37,17,0,0,5.7,,-19,Stage 1
345,term,North,debt_consolidation,2021-01-22,744,754,5658.85,565.88,,8.44,1,0,0,48.0,,10,Stage 1
346,term,North,home_improvement,2023-04-19,620,589,36568.94,22938.37,,5.48,16,0,0,20.8,,-31,Stage 2
347,term,South,home_improvement,2022-06-20,615,604,3662.02,431.73,,13.85,25,0,0,30.9,,-11,Stage 1
348,term,South,debt_consolidation,2024-01-25,712,711,8081.65,6251.32,,5.46,4,0,0,11.4,,-1,Stage 1
349,term,East,home_improvement,2023-09-08,699,672,32085.24,24922.69,,6.89,9,0,0,16.0,,-27,Stage 1
350,term,East,personal,2021-09-20,633,605,11618.68,2238.61,,5.52,11,0,1,40.0,,-28,Stage 1
351,term,North,home_improvement,2022-08-07,614,590,41990.95,13286.45,,4.85,32,0,0,29.3,,-24,Stage 2
352,revolving,East,personal,2023-10-10,766,762,2123.7,1358.17,2982.99,9.28,1,0,0,15.0,0.455,-4,Stage 1
353,term,South,debt_consolidation,2022-01-18,701,684,9858.34,2664.68,,7.95,6,0,0,36.0,,-17,Stage 1
354,term,East,home_improvement,2023-07-06,598,582,16994.35,10792.23,,10.05,36,0,0,18.2,,-16,Stage 2
355,term,South,debt_consolidation,2022-01-27,602,579,50358.68,23899.26,,10.86,35,1,0,35.7,,-23,Stage 2
356,term,East,auto,2023-06-08,658,641,14693.77,11454.84,,3.96,14,0,0,19.1,,-17,Stage 1
357,term,West,home_improvement,2022-06-24,723,727,19898.71,13082.2,,9.91,5,0,1,30.7,,4,Stage 1
358,term,South,home_improvement,2024-01-21,715,698,13004.97,10358.65,,6.26,2,1,0,11.5,,-17,Stage 2
359,revolving,West,debt_consolidation,2022-07-20,747,735,11990.86,6410.46,16756.74,9.43,0,0,0,29.9,0.383,-12,Stage 1
360,term,South,debt_consolidation,2024-03-28,590,559,7983.19,5911.61,,10.0,44,0,0,9.3,,-31,Stage 2
361,term,East,debt_consolidation,2023-06-03,693,666,18134.46,14367.3,,8.22,6,0,0,19.3,,-27,Stage 1
362,term,West,auto,2021-08-16,765,761,10600.73,1060.07,,12.95,2,0,0,41.1,,-4,Stage 1
363,term,East,auto,2022-04-18,759,761,20728.7,6908.66,,4.7,2,0,0,33.0,,2,Stage 1
364,term,South,debt_consolidation,2022-01-07,701,676,14510.37,1451.04,,5.62,6,0,0,36.3,,-25,Stage 1
365,revolving,West,home_improvement,2024-10-31,820,813,9726.05,9463.91,17968.17,9.73,8,0,0,2.1,0.527,-7,Stage 1
366,term,North,home_improvement,2021-02-06,716,706,36904.12,3690.41,,15.34,5,0,0,47.5,,-10,Stage 1
367,revolving,East,debt_consolidation,2022-11-22,742,739,7331.83,4130.66,6451.54,6.18,0,0,0,25.7,0.64,-3,Stage 1
368,revolving,South,personal,2023-04-24,682,665,8292.86,3243.48,5931.6,8.8,8,0,0,20.6,0.547,-17,Stage 1
369,term,West,auto,2023-11-27,633,608,1199.78,794.05,,12.57,21,1,0,13.4,,-25,Stage 2
370,term,East,auto,2021-04-11,627,619,11033.58,1103.36,,11.75,27,0,0,45.4,,-8,Stage 1
371,term,West,personal,2024-04-28,690,671,34980.28,31893.01,,10.85,2,0,0,8.3,,-19,Stage 1
372,term,East,debt_consolidation,2022-10-20,667,666,35604.97,25906.45,,6.84,14,1,0,26.8,,-1,Stage 2
373,term,East,home_improvement,2021-03-31,573,538,9001.8,3344.5,,8.92,53,0,0,45.7,,-35,Stage 2
374,term,East,home_improvement,2023-10-27,618,600,19499.4,12759.99,,9.09,18,0,0,14.4,,-18,Stage 1
375,term,West,auto,2023-06-24,660,637,22683.67,13327.87,,12.13,19,1,0,18.6,,-23,Stage 2
376,term,West,personal,2024-03-08,723,710,3411.02,2532.05,,8.6,3,0,0,10.0,,-13,Stage 1
377,revolving,East,home_improvement,2021-04-05,679,658,29455.51,2945.55,7613.9,13.07,10,0,0,45.6,0.387,-21,Stage 1
378,term,North,auto,2022-09-24,675,667,4081.25,1086.34,,8.84,3,1,0,27.7,,-8,Stage 2
379,revolving,North,home_improvement,2024-11-10,620,613,9573.1,9077.2,23631.37,9.42,25,0,0,1.7,0.384,-7,Stage 1
380,term,North,home_improvement,2021-05-03,681,667,5146.4,514.64,,8.62,11,0,0,44.6,,-14,Stage 1
381,term,South,home_improvement,2024-08-01,759,744,16902.69,15169.06,,8.47,3,1,0,5.1,,-15,Stage 2
382,term,North,auto,2022-01-01,689,682,6610.39,2375.12,,8.79,4,0,0,36.5,,-7,Stage 1
383,term,West,personal,2022-11-22,589,577,8000.52,1968.58,,9.1,46,0,0,25.7,,-12,Stage 2
384,revolving,North,debt_consolidation,2021-11-21,604,588,25617.61,3280.98,6858.88,4.14,42,0,0,37.9,0.478,-16,Stage 2
385,revolving,West,personal,2022-02-11,715,691,8848.08,1320.63,2149.15,8.16,0,0,0,35.2,0.614,-24,Stage 1
386,revolving,South,home_improvement,2023-09-23,666,643,13163.3,8120.56,23298.68,14.07,8,0,0,15.5,0.349,-23,Stage 1
387,term,West,personal,2022-06-03,675,651,4020.0,2040.97,,3.56,11,0,0,31.4,,-24,Stage 1
388,term,West,home_improvement,2023-06-15,643,624,2827.59,1524.23,,8.27,25,0,0,18.9,,-19,Stage 1
389,revolving,West,auto,2021-03-18,710,705,15182.82,4940.03,9314.27,7.32,3,0,1,46.2,0.53,-5,Stage 1
390,revolving,North,auto,2021-08-22,661,655,8539.19,1398.05,2612.24,9.98,9,0,0,40.9,0.535,-6,Stage 1
391,revolving,East,auto,2023-04-10,668,656,41088.53,30072.66,89074.13,10.53,17,0,0,21.1,0.338,-12,Stage 1
392,term,West,home_improvement,2022-08-09,628,621,53776.06,21517.03,,9.44,23,0,0,29.2,,-7,Stage 1
393,term,North,personal,2022-04-29,735,746,4398.28,439.83,,3.0,3,0,0,32.6,,11,Stage 1
394,revolving,North,debt_consolidation,2021-09-28,666,664,2948.15,911.32,1916.29,3.0,14,0,0,39.7,0.476,-2,Stage 1
395,term,North,debt_consolidation,2023-07-28,716,699,41687.79,27909.57,,3.0,3,0,0,17.4,,-17,Stage 1
396,revolving,East,auto,2022-04-14,608,591,18513.37,4836.58,10766.96,8.59,32,0,0,33.1,0.449,-17,Stage 2
397,revolving,East,debt_consolidation,2022-09-24,784,789,14899.39,2540.7,4948.46,4.07,3,0,0,27.7,0.513,5,Stage 1
398,term,East,home_improvement,2022-07-01,756,770,3320.83,439.55,,3.0,2,0,0,30.5,,14,Stage 1
399,revolving,East,personal,2022-12-20,565,566,51070.88,28051.61,48726.46,6.24,65,0,0,24.8,0.576,1,Stage 2
400,revolving,South,debt_consolidation,2023-10-05,631,606,6373.32,3511.86,5976.95,6.95,23,0,1,15.1,0.588,-25,Stage 1
401,term,East,debt_consolidation,2021-09-27,708,699,23270.33,2327.03,,8.75,4,0,0,39.7,,-9,Stage 1
402,revolving,East,personal,2022-08-28,600,576,22412.49,14646.93,27044.07,9.02,34,1,1,28.6,0.542,-24,Stage 2
403,term,East,debt_consolidation,2023-08-23,672,669,2654.26,1348.61,,9.18,8,0,0,16.6,,-3,Stage 1
404,revolving,West,personal,2022-01-13,705,693,7496.9,982.74,1504.81,11.46,5,0,0,36.1,0.653,-12,Stage 1
405,term,West,home_improvement,2021-06-26,668,659,3607.38,360.74,,8.12,11,0,0,42.8,,-9,Stage 1
406,revolving,East,home_improvement,2021-10-01,712,702,1554.25,155.42,414.63,11.25,3,0,0,39.6,0.375,-10,Stage 1
407,term,South,home_improvement,2022-09-29,638,603,11027.99,4910.11,,7.95,17,0,0,27.5,,-35,Stage 2
408,term,West,auto,2021-01-27,545,513,4105.76,1401.74,,7.81,54,0,1,47.8,,-32,Stage 2
409,revolving,North,home_improvement,2022-07-30,738,734,6399.75,3435.74,8443.15,7.29,0,0,0,29.5,0.407,-4,Stage 1
410,term,West,debt_consolidation,2021-03-01,738,734,3212.85,321.28,,8.89,3,0,0,46.7,,-4,Stage 1
411,term,North,auto,2023-01-01,830,846,9916.2,6419.1,,10.98,10,0,0,24.4,,16,Stage 1
412,revolving,West,auto,2024-05-25,547,511,40843.63,36160.82,75643.55,10.92,64,0,1,7.4,0.478,-36,Stage 2
413,revolving,East,auto,2022-10-23,725,706,16647.68,4045.58,6706.08,10.83,1,0,0,26.7,0.603,-19,Stage 1
414,term,West,home_improvement,2021-09-27,561,545,8341.42,2331.22,,9.93,62,0,1,39.7,,-16,Stage 2
415,term,East,auto,2024-02-14,785,781,12401.41,8969.7,,5.54,2,0,0,10.7,,-4,Stage 1
416,term,East,home_improvement,2021-09-02,709,701,15736.9,3512.41,,17.27,3,0,0,40.6,,-8,Stage 1
417,term,West,home_improvement,2022-10-22,622,601,15928.03,6467.55,,5.0,24,0,0,26.7,,-21,Stage 1
418,term,North,auto,2021-03-26,726,703,10240.61,1024.06,,9.37,2,1,0,45.9,,-23,Stage 2
419,term,North,auto,2023-06-26,646,642,7085.48,5731.06,,17.99,19,0,1,18.5,,-4,Stage 1
420,revolving,West,debt_consolidation,2022-06-20,698,690,23156.5,14984.22,40158.71,11.65,6,0,0,30.9,0.373,-8,Stage 1
421,revolving,East,auto,2021-03-30,692,686,4696.39,1357.25,3472.45,6.9,8,0,0,45.8,0.391,-6,Stage 1
422,revolving,North,home_improvement,2022-07-03,784,797,23419.16,9094.8,24760.32,12.66,2,0,0,30.4,0.367,13,Stage 1
423,term,South,debt_consolidation,2023-05-04,788,787,9034.84,3678.51,,9.59,2,0,0,20.3,,-1,Stage 1
424,term,East,debt_consolidation,2023-06-14,644,631,29645.59,19789.36,,6.55,20,0,0,18.9,,-13,Stage 1
425,term,West,home_improvement,2022-05-22,743,739,5359.92,2207.0,,9.65,3,0,0,31.8,,-4,Stage 1
426,term,East,auto,2022-02-12,701,698,5255.47,1006.93,,7.91,5,1,0,35.1,,-3,Stage 2
427,term,South,auto,2024-07-18,595,566,13544.54,11310.38,,8.36,17,0,0,5.6,,-29,Stage 1
428,revolving,South,personal,2022-06-08,638,635,6329.27,3298.58,5305.95,9.13,20,0,0,31.3,0.622,-3,Stage 1
429,term,North,auto,2022-08-30,820,814,41967.77,14915.48,,11.1,8,0,0,28.5,,-6,Stage 1
430,term,South,personal,2023-09-30,701,704,7274.49,4441.67,,11.7,10,0,0,15.3,,3,Stage 1
431,term,East,debt_consolidation,2022-03-24,739,748,5809.47,3054.17,,6.82,1,0,0,33.8,,9,Stage 1
432,revolving,North,debt_consolidation,2022-06-27,667,655,17979.97,10196.62,23731.95,10.08,14,0,0,30.6,0.43,-12,Stage 1
433,term,South,debt_consolidation,2023-08-07,647,628,1000.0,619.67,,8.2,10,0,0,17.1,,-19,Stage 1
434,term,North,personal,2021-12-16,681,681,43808.07,4380.81,,11.3,3,0,0,37.1,,0,Stage 1
435,term,North,home_improvement,2023-05-02,664,658,20553.65,13296.15,,5.94,14,0,0,20.3,,-6,Stage 1
436,revolving,West,home_improvement,2021-11-24,590,556,15821.09,1582.11,3346.45,8.94,51,0,1,37.8,0.473,-34,Stage 2
437,term,North,debt_consolidation,2024-08-02,619,603,6669.14,6027.75,,3.51,21,0,0,5.1,,-16,Stage 1
438,revolving,North,personal,2023-11-25,722,711,11606.68,8543.76,13400.32,11.11,1,0,0,13.4,0.638,-11,Stage 1
439,revolving,South,personal,2022-09-15,657,645,7482.7,3913.49,10550.75,14.4,13,0,0,28.0,0.371,-12,Stage 1
440,term,East,debt_consolidation,2022-05-03,681,673,8804.57,4627.14,,13.64,8,0,0,32.5,,-8,Stage 1
441,term,East,auto,2022-05-02,694,674,24870.97,12826.22,,11.51,9,0,0,32.5,,-20,Stage 1
442,revolving,South,debt_consolidation,2021-05-25,698,673,17065.46,1706.55,4813.04,10.72,2,0,0,43.9,0.355,-25,Stage 1
443,term,East,personal,2023-01-26,748,738,9569.38,5412.03,,15.2,0,0,0,23.5,,-10,Stage 1
444,term,North,auto,2021-05-26,614,604,2407.79,760.1,,7.33,29,0,0,43.9,,-10,Stage 1
445,revolving,West,home_improvement,2023-10-18,714,706,55763.04,39252.29,98174.09,8.24,1,0,0,14.7,0.4,-8,Stage 1
446,revolving,North,auto,2023-04-08,725,730,25015.5,19370.99,35784.04,13.24,1,0,0,21.1,0.541,5,Stage 1
447,revolving,North,home_improvement,2022-09-19,739,751,7281.83,3179.59,7746.93,8.58,1,0,0,27.8,0.41,12,Stage 1
448,revolving,West,personal,2024-07-19,595,571,14840.3,13042.24,35161.19,6.22,34,0,0,5.5,0.371,-24,Stage 2
449,term,South,debt_consolidation,2022-06-18,695,688,5845.4,644.49,,4.44,6,0,0,30.9,,-7,Stage 1
450,term,North,debt_consolidation,2022-09-22,782,790,7058.13,2400.38,,6.48,3,0,0,27.7,,8,Stage 1
451,revolving,North,debt_consolidation,2023-05-31,674,639,6578.64,4141.52,11968.15,14.27,10,0,0,19.4,0.346,-35,Stage 2
452,term,South,debt_consolidation,2024-01-24,709,693,14044.52,10658.34,,8.69,4,0,0,11.4,,-16,Stage 1
453,term,North,debt_consolidation,2022-02-19,726,718,6677.4,667.74,,6.72,2,0,0,34.9,,-8,Stage 1
454,revolving,North,personal,2021-09-14,618,607,13578.35,6414.82,14933.43,8.73,32,0,0,40.2,0.43,-11,Stage 2
455,term,East,personal,2024-07-09,790,776,32331.34,27926.45,,9.98,2,0,0,5.9,,-14,Stage 1
456,term,South,debt_consolidation,2021-03-28,709,707,4441.32,444.13,,3.42,4,0,0,45.8,,-2,Stage 1
457,term,North,auto,2023-06-24,711,696,4467.04,2988.59,,6.33,1,0,0,18.6,,-15,Stage 1
458,term,North,debt_consolidation,2024-12-30,580,558,37350.19,36775.82,,4.54,54,0,1,0.1,,-22,Stage 2
