loan_id,LGD,adjusted_recovery_rate
1119,0.67,0.33042
1120,0.275,0.7249399999999999
1121,0.3,0.69994
1122,0.683,0.31694999999999995
1123,0.732,0.26826
1124,0.671,0.32916999999999996
1125,0.35,0.65028
1126,0.486,0.51363
1127,0.696,0.30362
1128,0.264,0.73557
1129,0.736,0.26372
1130,0.69,0.31012999999999996
1131,0.724,0.27605999999999997
1132,0.683,0.31676
1133,0.679,0.32125
1134,0.407,0.5934600000000001
1135,0.263,0.73652
1136,0.484,0.5160100000000001
1137,0.421,0.5794600000000001
1138,0.732,0.26750999999999997
1139,0.306,0.69407
1140,0.706,0.29352
1141,0.641,0.35907999999999995
1142,0.406,0.5938
1143,0.405,0.5945100000000001
1144,0.637,0.36294
1145,0.292,0.7080799999999999
1146,0.498,0.50226
1147,0.404,0.59587
1148,0.296,0.70392
1149,0.745,0.2551
1150,0.648,0.35172
1151,0.336,0.66442
1152,0.679,0.32077999999999995
1153,0.63,0.36976
1154,0.474,0.5258200000000001
1155,0.258,0.7421099999999999
1156,0.686,0.31400999999999996
1157,0.713,0.28665999999999997
1158,0.666,0.33421999999999996
1159,0.463,0.5374800000000001
1160,0.688,0.31243
1161,0.75,0.25005
1162,0.257,0.74288
1163,0.731,0.26909
1164,0.276,0.72444
1165,0.266,0.7336699999999999
1166,0.735,0.26511
1167,0.303,0.69709
1168,0.343,0.6567099999999999
1169,0.679,0.32106999999999997
1170,0.411,0.5891000000000001
1171,0.645,0.35461
1172,0.298,0.70187
1173,0.323,0.6767799999999999
1174,0.702,0.29779
1175,0.7,0.30049
1176,0.672,0.32802
1177,0.349,0.6513
1178,0.682,0.31751999999999997
1179,0.431,0.5693100000000001
1180,0.605,0.39537999999999995
1181,0.473,0.5272800000000001
1182,0.673,0.32719
1183,0.453,0.54715
1184,0.654,0.34643999999999997
1185,0.295,0.70548
1186,0.454,0.54586
1187,0.287,0.71282
1188,0.291,0.7085999999999999
1189,0.719,0.28067
1190,0.465,0.5347000000000001
1191,0.691,0.3092
1192,0.473,0.5268
1193,0.605,0.39508
1194,0.341,0.6587
1195,0.349,0.6513599999999999
1196,0.706,0.29391999999999996
1197,0.648,0.35162
1198,0.495,0.5046200000000001
1199,0.7,0.30019
1200,0.739,0.26102
1201,0.691,0.30924
1202,0.473,0.52661
1203,0.71,0.29031
1204,0.413,0.5870000000000001
1205,0.724,0.27607
1206,0.699,0.30055
1207,0.278,0.7219199999999999
1208,0.626,0.37439999999999996
1209,0.632,0.36843
1210,0.651,0.34899
1211,0.678,0.32167999999999997
1212,0.687,0.31289
1213,0.631,0.36882
1214,0.731,0.26932
1215,0.405,0.5948100000000001
1216,0.284,0.7158199999999999
1217,0.307,0.6931299999999999
1218,0.473,0.52688
1219,0.453,0.5466300000000001
1220,0.65,0.35018
1221,0.255,0.7449699999999999
1222,0.491,0.50892
1223,0.656,0.34357
1224,0.346,0.65381
1225,0.681,0.31943
1226,0.668,0.33211999999999997
1227,0.324,0.67616
1228,0.3,0.6998099999999999
1229,0.666,0.33385
1230,0.699,0.30112
1231,0.331,0.66889
1232,0.624,0.37572
1233,0.411,0.58853
1234,0.475,0.52512
1235,0.327,0.6728099999999999
1236,0.446,0.55444
1237,0.658,0.34173
1238,0.744,0.25562999999999997
1239,0.445,0.55459
1240,0.278,0.7220099999999999
1241,0.65,0.34978
1242,0.647,0.35329
1243,0.655,0.34528
1244,0.747,0.25298
1245,0.715,0.28453
1246,0.471,0.52942
1247,0.274,0.7263499999999999
1248,0.484,0.51592
1249,0.301,0.6994699999999999
1250,0.692,0.30802999999999997
1251,0.612,0.38789999999999997
1252,0.26,0.73956
1253,0.433,0.56667
1254,0.67,0.32954
1255,0.276,0.72431
1256,0.43,0.5704100000000001
1257,0.638,0.36168
1258,0.708,0.29229
1259,0.607,0.39332999999999996
1260,0.253,0.7471599999999999
1261,0.636,0.36444
1262,0.669,0.33099
1263,0.291,0.70851
1264,0.74,0.26025
1265,0.289,0.7112799999999999
1266,0.493,0.50741
1267,0.254,0.7464599999999999
1268,0.319,0.6806
1269,0.68,0.31999
1270,0.419,0.58084
1271,0.693,0.30690999999999996
1272,0.635,0.36534999999999995
1273,0.641,0.35880999999999996
1274,0.691,0.30926
1275,0.745,0.25467
1276,0.445,0.55498
1277,0.745,0.25508
1278,0.302,0.6976199999999999
1279,0.489,0.5113300000000001
1280,0.453,0.54717
1281,0.657,0.3428
1282,0.617,0.38325
1283,0.603,0.39666
1284,0.698,0.30224999999999996
1285,0.343,0.65652
1286,0.688,0.31184
1287,0.65,0.34952
1288,0.418,0.58216
1289,0.306,0.6941299999999999
1290,0.256,0.7437199999999999
1291,0.426,0.57432
1292,0.489,0.51099
1293,0.461,0.5390400000000001
1294,0.324,0.67572
1295,0.674,0.32644
1296,0.705,0.29486
1297,0.403,0.5972500000000001
1298,0.321,0.6786899999999999
1299,0.639,0.36091999999999996
1300,0.334,0.6662699999999999
1301,0.465,0.5349200000000001
1302,0.281,0.7187399999999999
1303,0.297,0.70322
1304,0.286,0.71363
1305,0.676,0.32398
1306,0.455,0.5453100000000001
1307,0.42,0.5795100000000001
1308,0.44,0.5596500000000001
1309,0.659,0.34128
1310,0.674,0.32582
1311,0.425,0.57538
1312,0.265,0.73518
1313,0.346,0.65433
1314,0.483,0.51725
1315,0.651,0.34894
1316,0.653,0.3469
1317,0.339,0.6611899999999999
1318,0.293,0.7065899999999999
1319,0.693,0.30718
1320,0.606,0.39383999999999997
1321,0.264,0.73586
1322,0.28,0.7202
1323,0.456,0.5442
1324,0.654,0.34556
1325,0.687,0.3126
1326,0.689,0.3112
1327,0.651,0.34938
1328,0.281,0.71903
1329,0.679,0.32083999999999996
1330,0.693,0.30694
1331,0.604,0.39641
1332,0.463,0.53654
1333,0.737,0.26298
1334,0.625,0.37465
1335,0.706,0.29367
1336,0.315,0.68506
1337,0.668,0.33233
1338,0.467,0.5327200000000001
1339,0.425,0.57547
1340,0.719,0.28148
1341,0.427,0.57296
1342,0.653,0.34724999999999995
1343,0.476,0.52364
1344,0.333,0.6670699999999999
1345,0.68,0.32004
1346,0.736,0.2638
1347,0.255,0.74535
1348,0.261,0.7391599999999999
1349,0.323,0.6767099999999999
1350,0.347,0.6527299999999999
1351,0.631,0.36928
1352,0.424,0.5764800000000001
1353,0.491,0.50917
1354,0.623,0.37653
1355,0.257,0.7432599999999999
1356,0.666,0.33379
1357,0.652,0.34809999999999997
1358,0.676,0.32376
1359,0.306,0.6942999999999999
1360,0.69,0.30967
1361,0.652,0.34842999999999996
1362,0.602,0.39832999999999996
1363,0.43,0.57008
1364,0.44,0.5597300000000001
1365,0.462,0.5377500000000001
1366,0.493,0.50654
1367,0.662,0.33847
1368,0.688,0.31239
1369,0.633,0.36654
1370,0.474,0.5260400000000001
1371,0.633,0.36679
1372,0.347,0.65293
1373,0.498,0.5015700000000001
1374,0.486,0.51354
1375,0.613,0.38748
1376,0.661,0.33893999999999996
1377,0.253,0.74662
1378,0.605,0.39485
1379,0.406,0.59389
1380,0.738,0.26186
1381,0.261,0.7390599999999999
1382,0.295,0.70502
1383,0.414,0.5860000000000001
1384,0.681,0.31909
1385,0.657,0.34278
1386,0.655,0.34520999999999996
1387,0.659,0.34118
1388,0.729,0.27097
1389,0.437,0.5632900000000001
1390,0.641,0.35885999999999996
1391,0.472,0.5283
1392,0.613,0.38672999999999996
1393,0.636,0.36422
1394,0.715,0.28519
1395,0.464,0.53602
1396,0.691,0.30888
1397,0.411,0.58894
1398,0.634,0.36633
1399,0.296,0.70383
1400,0.343,0.6567799999999999
1401,0.462,0.53813
1402,0.422,0.5781900000000001
1403,0.701,0.29897
1404,0.606,0.39387
1405,0.34,0.65957
1406,0.72,0.27954999999999997
1407,0.466,0.5340900000000001
1408,0.618,0.38178999999999996
1409,0.713,0.28735
1410,0.744,0.25573
1411,0.464,0.5363
1412,0.61,0.38967999999999997
1413,0.34,0.65975
1414,0.699,0.30091999999999997
1415,0.469,0.53108
1416,0.716,0.28385
1417,0.437,0.5626800000000001
1418,0.414,0.58562
1419,0.432,0.5680700000000001
1420,0.6,0.39984
1421,0.328,0.6715899999999999
1422,0.643,0.35718999999999995
1423,0.297,0.70275
1424,0.46,0.54042
1425,0.319,0.68128
1426,0.651,0.34891
1427,0.67,0.32994
1428,0.675,0.32510999999999995
1429,0.645,0.35485999999999995
1430,0.604,0.39575
1431,0.686,0.31448
1432,0.606,0.39366999999999996
1433,0.287,0.7126199999999999
1434,0.293,0.70707
1435,0.723,0.27734
1436,0.629,0.37078
1437,0.692,0.30813999999999997
1438,0.74,0.2602
1439,0.724,0.27592
1440,0.426,0.57408
1441,0.682,0.3177
1442,0.73,0.26976
1443,0.741,0.25873
1444,0.42,0.5797800000000001
1445,0.284,0.7158599999999999
1446,0.426,0.5738800000000001
1447,0.308,0.6921799999999999
1448,0.659,0.34063
1449,0.408,0.59228
1450,0.407,0.5925600000000001
1451,0.272,0.72825
1452,0.41,0.58955
1453,0.469,0.53144
1454,0.655,0.34547999999999995
1455,0.26,0.7399899999999999
1456,0.495,0.50534
1457,0.414,0.58592
1458,0.697,0.30302
1459,0.63,0.37000999999999995
1460,0.634,0.36613999999999997
1461,0.712,0.28796
1462,0.726,0.27438
1463,0.705,0.29468
1464,0.722,0.27826
1465,0.609,0.39144999999999996
1466,0.445,0.55483
1467,0.465,0.53534
1468,0.747,0.25277
1469,0.329,0.67091
1470,0.671,0.32949
1471,0.432,0.5678500000000001
1472,0.265,0.73481
1473,0.704,0.29608999999999996
1474,0.311,0.6890799999999999
1475,0.703,0.29725999999999997
1476,0.624,0.37578
1477,0.483,0.5167200000000001
1478,0.731,0.26908
1479,0.297,0.70289
1480,0.455,0.5454600000000001
1481,0.686,0.31359
1482,0.676,0.3238
1483,0.723,0.27681
1484,0.745,0.25517999999999996
1485,0.629,0.37071
1486,0.433,0.56725
1487,0.606,0.39443
1488,0.422,0.57777
1489,0.689,0.31057
1490,0.478,0.52249
1491,0.321,0.6786599999999999
1492,0.45,0.5495000000000001
1493,0.262,0.73841
1494,0.273,0.7270099999999999
1495,0.666,0.33375
1496,0.456,0.5438200000000001
1497,0.706,0.29389
1498,0.417,0.5827600000000001
1499,0.649,0.35115999999999997
1500,0.259,0.7407999999999999
1501,0.339,0.66126
1502,0.636,0.36406
1503,0.684,0.31583999999999995
1504,0.419,0.58076
1505,0.294,0.70554
1506,0.628,0.37243
1507,0.444,0.55647
1508,0.444,0.55632
1509,0.722,0.27814
1510,0.311,0.68867
1511,0.404,0.5964900000000001
1512,0.648,0.35202999999999995
1513,0.335,0.66535
1514,0.624,0.3765
1515,0.677,0.32282999999999995
1516,0.435,0.5652900000000001
1517,0.455,0.54518
1518,0.73,0.27021
1519,0.674,0.32552
1520,0.405,0.59518
1521,0.678,0.32191
1522,0.273,0.72697
1523,0.684,0.31616
1524,0.732,0.26822
1525,0.655,0.34453999999999996
1526,0.324,0.6757599999999999
1527,0.689,0.31083
1528,0.603,0.39696
1529,0.675,0.32548
1530,0.718,0.2819
1531,0.491,0.5091
1532,0.748,0.25223999999999996
1533,0.42,0.5803400000000001
1534,0.637,0.36251
1535,0.693,0.30699
1536,0.328,0.67196
1537,0.292,0.70827
1538,0.62,0.37968999999999997
1539,0.67,0.33005999999999996
1540,0.677,0.32281
1541,0.467,0.53317
1542,0.726,0.27412
1543,0.476,0.5239400000000001
1544,0.707,0.29312
1545,0.315,0.68484
1546,0.303,0.6970999999999999
1547,0.431,0.5693600000000001
1548,0.697,0.30335
1549,0.653,0.34653999999999996
1550,0.487,0.51315
1551,0.313,0.6867599999999999
1552,0.496,0.50444
1553,0.709,0.29074
1554,0.601,0.39936
1555,0.602,0.39824
1556,0.46,0.54017
1557,0.673,0.32705999999999996
1558,0.743,0.25725
1559,0.63,0.36957999999999996
1560,0.273,0.7265199999999999
1561,0.712,0.28761
1562,0.632,0.36840999999999996
1563,0.685,0.31522999999999995
1564,0.706,0.29431999999999997
1565,0.679,0.32059
1566,0.413,0.58743
1567,0.301,0.69899
1568,0.403,0.5965100000000001
1569,0.437,0.5626300000000001
1570,0.671,0.32898
1571,0.646,0.35424
1572,0.344,0.6564899999999999
1573,0.406,0.5937300000000001
1574,0.458,0.5418900000000001
1575,0.641,0.35939
1576,0.662,0.33759
1577,0.726,0.27363
1578,0.475,0.5249400000000001
1579,0.263,0.73651
1580,0.47,0.5298200000000001
1581,0.649,0.35130999999999996
1582,0.705,0.29524
1583,0.425,0.57528
1584,0.264,0.73569
1585,0.644,0.35625999999999997
1586,0.662,0.33818
1587,0.418,0.58155
1588,0.26,0.73976
1589,0.681,0.31883999999999996
1590,0.255,0.74476
1591,0.426,0.57396
1592,0.699,0.30099
1593,0.498,0.50172
1594,0.717,0.2833
1595,0.419,0.58094
1596,0.66,0.33965
1597,0.414,0.5863700000000001
1598,0.284,0.71556
1599,0.34,0.6596299999999999
1600,0.622,0.37839
1601,0.336,0.6635899999999999
1602,0.311,0.68889
1603,0.73,0.2699
1604,0.337,0.66336
1605,0.712,0.28770999999999997
1606,0.678,0.3221
1607,0.717,0.28254999999999997
1608,0.457,0.5427200000000001
1609,0.682,0.31814
1610,0.455,0.5452600000000001
1611,0.704,0.29564
1612,0.461,0.53907
1613,0.656,0.34364999999999996
1614,0.68,0.31959
1615,0.477,0.5228200000000001
1616,0.638,0.36173
1617,0.269,0.7306699999999999
1618,0.728,0.27233999999999997
1619,0.462,0.5380900000000001
1620,0.613,0.38711999999999996
1621,0.692,0.30837
1622,0.251,0.74859
1623,0.744,0.25589
1624,0.292,0.70766
1625,0.479,0.52085
1626,0.632,0.36772
1627,0.644,0.35617
1628,0.62,0.38028999999999996
1629,0.336,0.66398
1630,0.33,0.6696599999999999
1631,0.705,0.29484
1632,0.499,0.50071
1633,0.735,0.26472
1634,0.706,0.29412
1635,0.627,0.37329999999999997
1636,0.323,0.67702
1637,0.484,0.5164300000000001
1638,0.693,0.30727
1639,0.458,0.54151
1640,0.689,0.31131
1641,0.687,0.31323999999999996
1642,0.328,0.6720499999999999
1643,0.722,0.27793
1644,0.695,0.30487
1645,0.73,0.27007
1646,0.657,0.34319999999999995
1647,0.711,0.28901
1648,0.431,0.5691700000000001
1649,0.255,0.74468
1650,0.647,0.3534
1651,0.473,0.52744
1652,0.615,0.38504
1653,0.658,0.34185
1654,0.68,0.32019
1655,0.63,0.37
1656,0.317,0.6830999999999999
1657,0.471,0.5285500000000001
1658,0.698,0.30185
1659,0.287,0.71276
1660,0.634,0.36572
1661,0.277,0.72295
1662,0.663,0.33716999999999997
1663,0.669,0.33104
1664,0.665,0.33501
1665,0.345,0.65484
1666,0.277,0.72329
1667,0.684,0.31562999999999997
1668,0.434,0.56599
1669,0.259,0.7411399999999999
1670,0.445,0.55493
1671,0.46,0.53971
1672,0.446,0.55437
1673,0.462,0.5381
1674,0.25,0.74959
1675,0.321,0.67928
1676,0.407,0.5930200000000001
1677,0.293,0.70692
1678,0.492,0.5082800000000001
1679,0.485,0.5145200000000001
1680,0.446,0.55413
1681,0.66,0.34038999999999997
1682,0.678,0.32239
1683,0.281,0.7189599999999999
1684,0.339,0.66114
1685,0.492,0.50849
1686,0.692,0.30841999999999997
1687,0.675,0.32499999999999996
1688,0.316,0.68424
1689,0.421,0.5788800000000001
1690,0.264,0.73559
1691,0.48,0.52049
1692,0.495,0.50532
1693,0.686,0.31416
1694,0.472,0.52805
1695,0.742,0.25773999999999997
1696,0.25,0.74962
1697,0.321,0.67877
1698,0.642,0.35844
1699,0.727,0.27253
1700,0.276,0.72354
1701,0.677,0.32282
1702,0.327,0.6729799999999999
1703,0.686,0.31414
1704,0.66,0.33971
1705,0.478,0.5215000000000001
1706,0.277,0.72317
1707,0.624,0.37595999999999996
1708,0.498,0.5017400000000001
1709,0.627,0.37250999999999995
1710,0.671,0.32850999999999997
1711,0.447,0.55269
1712,0.721,0.27943999999999997
1713,0.262,0.7384299999999999
1714,0.309,0.69112
1715,0.688,0.31221999999999994
1716,0.279,0.72065
1717,0.662,0.33841
1718,0.73,0.26999
1719,0.442,0.5581900000000001
1720,0.334,0.66609
1721,0.702,0.29756
1722,0.45,0.5499900000000001
1723,0.675,0.32544
1724,0.661,0.33919
1725,0.696,0.30449
1726,0.673,0.32726999999999995
1727,0.654,0.34558999999999995
1728,0.29,0.7101999999999999
1729,0.617,0.3832
1730,0.678,0.32225
1731,0.725,0.27482999999999996
1732,0.63,0.36951
1733,0.625,0.3746
1734,0.719,0.28146
1735,0.493,0.50743
1736,0.275,0.72476
1737,0.711,0.2893
1738,0.69,0.30989
1739,0.722,0.27776
1740,0.452,0.54801
1741,0.748,0.2525
1742,0.654,0.34559
1743,0.702,0.29803999999999997
1744,0.716,0.28381
1745,0.604,0.39619
1746,0.669,0.33098
1747,0.445,0.55545
1748,0.71,0.29028
1749,0.742,0.25792
1750,0.698,0.30174999999999996
1751,0.669,0.3308
1752,0.684,0.31617
1753,0.662,0.33845
1754,0.672,0.32753
1755,0.695,0.30491
1756,0.693,0.30667999999999995
1757,0.345,0.6554099999999999
1758,0.277,0.72268
1759,0.269,0.73074
1760,0.614,0.38602
1761,0.35,0.65015
1762,0.461,0.5394000000000001
1763,0.277,0.72314
1764,0.488,0.51176
1765,0.675,0.32514
1766,0.272,0.7276499999999999
1767,0.463,0.5366700000000001
1768,0.617,0.38255
1769,0.291,0.70855
1770,0.75,0.2502
1771,0.311,0.68912
1772,0.297,0.70346
1773,0.346,0.6540199999999999
1774,0.692,0.30806
1775,0.463,0.537
1776,0.492,0.5082300000000001
1777,0.692,0.30765
1778,0.346,0.6536299999999999
1779,0.318,0.68194
1780,0.296,0.70399
1781,0.487,0.51324
1782,0.468,0.53195
1783,0.716,0.28379
1784,0.652,0.34824999999999995
1785,0.676,0.3243
1786,0.494,0.50607
1787,0.334,0.6656799999999999
1788,0.319,0.6809999999999999
1789,0.26,0.7399
1790,0.301,0.69873
1791,0.622,0.37768999999999997
1792,0.727,0.27338
1793,0.709,0.29147999999999996
1794,0.417,0.5825600000000001
1795,0.67,0.32976
1796,0.608,0.39171
1797,0.691,0.30899999999999994
1798,0.657,0.34265999999999996
1799,0.312,0.6882849999999999
1800,0.448,0.5517700000000001
1801,0.665,0.33524
1802,0.704,0.29557
1803,0.74,0.25984999999999997
1804,0.651,0.34923
1805,0.663,0.33658
1806,0.642,0.35797999999999996
1807,0.651,0.34939
1808,0.648,0.35183
1809,0.72,0.27995
1810,0.329,0.6707599999999999
1811,0.676,0.32433999999999996
1812,0.344,0.65625
1813,0.268,0.7317199999999999
1814,0.628,0.37229999999999996
1815,0.669,0.33088999999999996
1816,0.412,0.5884
1817,0.336,0.6644
1818,0.67,0.33024
1819,0.316,0.68355
1820,0.672,0.32794999999999996
1821,0.686,0.31437
1822,0.426,0.57384
1823,0.647,0.35279
1824,0.296,0.70365
1825,0.676,0.32417999999999997
1826,0.622,0.37800999999999996
1827,0.312,0.6881999999999999
1828,0.441,0.55947
1829,0.707,0.29301
1830,0.692,0.30795999999999996
1831,0.493,0.50729
1832,0.653,0.34709999999999996
1833,0.348,0.6524899999999999
1834,0.423,0.57742
1835,0.476,0.5237
1836,0.689,0.31115
1837,0.278,0.7223299999999999
1838,0.69,0.3096
1839,0.336,0.66369
1840,0.694,0.30589
1841,0.664,0.33581
1842,0.304,0.69611
1843,0.317,0.68343
1844,0.479,0.5206200000000001
1845,0.65,0.35020999999999997
1846,0.607,0.39266999999999996
1847,0.702,0.29803
1848,0.343,0.65679
1849,0.495,0.50504
1850,0.316,0.68438
1851,0.301,0.69888
1852,0.264,0.73639
1853,0.674,0.32578999999999997
1854,0.322,0.6778099999999999
1855,0.743,0.25749
1856,0.486,0.51356
1857,0.46,0.5396700000000001
1858,0.346,0.6538999999999999
1859,0.458,0.5419200000000001
1860,0.299,0.70066
1861,0.696,0.30398
1862,0.495,0.50517
1863,0.633,0.36684999999999995
1864,0.684,0.31647
1865,0.708,0.292
1866,0.731,0.26875
1867,0.465,0.53502
1868,0.326,0.67382
1869,0.254,0.746
1870,0.344,0.6556099999999999
1871,0.292,0.70797
1872,0.721,0.27912
1873,0.271,0.72947
1874,0.304,0.69643
1875,0.608,0.39174
1876,0.295,0.70509
1877,0.322,0.6784399999999999
1878,0.729,0.2711
1879,0.494,0.50555
1880,0.696,0.30408999999999997
1881,0.625,0.37522
1882,0.441,0.5589200000000001
1883,0.627,0.37267
1884,0.277,0.72264
1885,0.302,0.6984699999999999
1886,0.432,0.56799
1887,0.739,0.26055
1888,0.707,0.29324
1889,0.685,0.31540999999999997
1890,0.69,0.31046
1891,0.695,0.30487
1892,0.651,0.34869
1893,0.726,0.27421
1894,0.742,0.25795
1895,0.722,0.27798
1896,0.74,0.26
1897,0.612,0.38849999999999996
1898,0.26,0.7400599999999999
1899,0.746,0.25371
1900,0.271,0.72908
1901,0.472,0.52775
1902,0.264,0.73624
1903,0.489,0.5106
1904,0.654,0.34596
1905,0.329,0.67104
1906,0.46,0.54015
1907,0.349,0.6511199999999999
1908,0.603,0.39688
1909,0.349,0.65113
1910,0.407,0.5925400000000001
1911,0.675,0.32524
1912,0.691,0.30913999999999997
1913,0.663,0.33688
1914,0.678,0.32221999999999995
1915,0.732,0.26782
1916,0.655,0.3449
1917,0.749,0.2507
1918,0.627,0.37261999999999995
1919,0.631,0.36928999999999995
1920,0.33,0.6703
1921,0.734,0.26644999999999996
1922,0.317,0.68323
1923,0.457,0.5433300000000001
1924,0.715,0.28513
1925,0.743,0.25662999999999997
1926,0.691,0.30931
1927,0.679,0.32087
1928,0.272,0.7281
1929,0.318,0.68218
1930,0.612,0.38844
1931,0.278,0.72248
1932,0.692,0.30777
1933,0.491,0.5092300000000001
1934,0.309,0.6913499999999999
1935,0.602,0.39821999999999996
1936,0.669,0.33136
1937,0.466,0.5344300000000001
1938,0.646,0.35394
1939,0.447,0.5526300000000001
1940,0.666,0.33422999999999997
1941,0.732,0.26819
1942,0.66,0.34049999999999997
1943,0.61,0.38978999999999997
1944,0.706,0.29397
1945,0.694,0.30605
1946,0.677,0.32284999999999997
1947,0.331,0.66904
1948,0.626,0.37415
1949,0.456,0.5442800000000001
1950,0.723,0.27684
1951,0.321,0.67853
1952,0.617,0.38292
1953,0.709,0.29095
1954,0.288,0.712
1955,0.634,0.36563999999999997
1956,0.707,0.29328
1957,0.724,0.27584
1958,0.656,0.34371
1959,0.604,0.39644999999999997
1960,0.322,0.67833
1961,0.696,0.30406
1962,0.317,0.6829999999999999
1963,0.315,0.68475
1964,0.451,0.5488500000000001
1965,0.32,0.6799
1966,0.305,0.69492
1967,0.274,0.72573
1968,0.323,0.6768299999999999
1969,0.261,0.7386999999999999
1970,0.629,0.37068999999999996
1971,0.488,0.51205
1972,0.724,0.27645
1973,0.499,0.5006200000000001
1974,0.496,0.5042
1975,0.749,0.25145
1976,0.297,0.7028099999999999
1977,0.673,0.32669
1978,0.295,0.7051299999999999
1979,0.733,0.26664
1980,0.6,0.39982999999999996
1981,0.49,0.51021
1982,0.283,0.71734
1983,0.422,0.5779700000000001
1984,0.262,0.7377699999999999
1985,0.719,0.28125
1986,0.682,0.31845
1987,0.679,0.32145999999999997
1988,0.636,0.36430999999999997
1989,0.726,0.27381
1990,0.744,0.25561999999999996
1991,0.696,0.30428999999999995
1992,0.437,0.5626
1993,0.476,0.5235700000000001
1994,0.332,0.6681999999999999
1995,0.414,0.58609
1996,0.344,0.6559499999999999
1997,0.35,0.65025
1998,0.466,0.53376
1999,0.493,0.50721
2000,0.609,0.39125
2001,0.264,0.7364499999999999
2002,0.478,0.5216500000000001
2003,0.468,0.5324500000000001
2004,0.651,0.34947999999999996
2005,0.483,0.51665
2006,0.717,0.28313
2007,0.713,0.28659999999999997
2008,0.319,0.68133
2009,0.692,0.30784999999999996
2010,0.46,0.54049
2011,0.294,0.70595
2012,0.493,0.5065700000000001
2013,0.74,0.26017
2014,0.45,0.54974
2015,0.468,0.53242
2016,0.47,0.5299900000000001
2017,0.738,0.26202
2018,0.691,0.30899
