loan_id,default_flag,orig_credit_score,current_credit_score,credit_score_change,original_balance,current_balance,balance_to_original_ratio,interest_rate,months_on_book,days_past_due,watchlist_flag,high_utilization_flag,score_deteriorated_flag,loan_type_term,region_North,region_South,region_West,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_personal,credit_score_band_Fair,credit_score_band_Good,credit_score_band_Very Good,credit_score_band_Excellent,dpd_bucket_1-30,dpd_bucket_31-60,dpd_bucket_61-90,dpd_bucket_90+
191,0,655,625,-30,21568.45,16705.63,0.775,9.04,14.7,11,0,0,0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
192,0,707,660,-47,24600.08,9370.32,0.381,9.03,34.3,4,0,0,1,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
193,0,720,707,-13,12169.97,4143.64,0.34,11.43,25.7,8,0,0,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
194,0,619,582,-37,29680.73,25813.5,0.87,4.75,11.2,11,0,0,1,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
195,0,696,665,-31,7889.16,2553.21,0.324,7.53,29.4,5,0,0,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
196,0,641,612,-29,17980.73,12656.75,0.704,9.36,16.9,13,0,0,0,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
197,0,724,704,-20,32038.88,8978.86,0.28,7.42,35.6,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
198,0,672,665,-7,48617.95,25568.61,0.526,8.76,22.4,6,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
199,0,730,705,-25,13219.72,10787.8,0.816,8.0,10.2,2,0,0,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
200,0,684,639,-45,6851.95,3799.54,0.555,12.17,44.5,13,1,0,1,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
201,0,710,685,-25,31730.03,3173.0,0.1,9.02,47.9,5,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
202,0,653,641,-12,20579.58,12080.12,0.587,14.21,16.7,11,0,0,0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
203,0,637,610,-27,7204.43,720.44,0.1,9.02,42.4,13,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
204,1,662,633,-29,27485.99,17973.55,0.654,12.3,12.3,12,0,0,0,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
205,0,716,670,-46,36636.93,11649.57,0.318,10.7,33.6,2,0,0,1,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False
206,0,831,832,1,58599.7,42162.53,0.72,13.33,13.0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
207,0,755,760,5,42172.51,7200.91,0.171,8.06,39.3,2,0,0,0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
208,0,771,757,-14,10490.64,3481.96,0.332,9.68,25.3,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
209,0,673,650,-23,18941.86,12788.39,0.675,5.1,29.3,10,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
210,0,647,623,-24,5644.24,2360.76,0.418,4.72,30.0,10,0,0,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
211,0,547,511,-36,19080.79,2905.94,0.152,11.59,38.2,19,0,0,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
212,0,644,597,-47,17903.37,13627.29,0.761,6.82,20.2,8,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
213,0,597,549,-48,14138.2,1413.82,0.1,12.02,37.3,12,0,0,1,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
214,0,726,704,-22,11934.1,1193.41,0.1,8.89,33.5,8,0,0,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
215,0,668,617,-51,6047.97,5947.92,0.983,11.73,0.8,4,0,0,1,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False
216,1,600,581,-19,22895.12,22497.63,0.983,11.43,1.3,18,0,0,0,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
217,0,712,669,-43,11428.94,1436.71,0.126,3.0,37.1,3,1,0,1,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
218,0,699,696,-3,23184.74,18530.47,0.799,8.14,8.2,3,0,0,0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
219,0,611,583,-28,5552.11,3903.79,0.703,5.87,23.6,15,1,0,0,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False
220,0,770,735,-35,7707.08,7036.14,0.913,3.0,4.8,1,0,0,1,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
221,0,634,578,-56,17573.28,7353.39,0.418,6.98,19.9,11,0,0,1,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
222,0,715,707,-8,22703.46,2270.35,0.1,4.08,40.2,11,0,0,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
223,0,672,641,-31,5438.12,543.81,0.1,8.9,45.6,8,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
224,0,778,744,-34,10291.96,2993.7,0.291,6.73,29.7,0,0,0,1,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
225,0,735,750,15,15592.17,13700.51,0.879,10.52,9.7,2,0,0,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
226,0,614,590,-24,8242.28,1145.97,0.139,9.27,39.9,13,0,0,0,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
227,0,789,775,-14,39293.42,11510.54,0.293,11.74,28.5,0,0,0,0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
228,0,603,554,-49,16533.39,11547.62,0.698,11.58,20.0,15,0,0,1,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
229,0,616,594,-22,23502.05,8552.65,0.364,11.52,25.1,15,0,0,0,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False
230,0,777,759,-18,20959.43,10598.08,0.506,9.92,22.4,0,0,0,0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
231,0,678,646,-32,3870.22,2744.21,0.709,7.97,19.5,5,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
232,0,698,686,-12,23977.43,12186.68,0.508,7.53,25.6,4,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
233,0,705,671,-34,5342.33,534.23,0.1,6.94,45.9,5,0,0,1,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
234,0,615,576,-39,48191.28,35969.12,0.746,8.4,22.5,13,1,0,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
235,0,792,789,-3,30338.26,15818.16,0.521,11.64,19.5,0,1,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
236,0,811,803,-8,8110.37,811.04,0.1,11.91,46.8,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
237,1,567,523,-44,3462.64,2561.23,0.74,4.42,18.2,18,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
238,0,653,656,3,23224.98,14144.68,0.609,9.58,36.1,11,0,0,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
239,0,720,710,-10,21358.38,2135.84,0.1,9.2,41.9,2,0,0,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
240,0,673,631,-42,14613.28,9290.22,0.636,5.84,26.3,13,0,0,1,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
241,0,647,608,-39,5077.23,3840.16,0.756,11.28,8.6,10,1,0,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
242,0,713,682,-31,9364.67,1195.63,0.128,14.78,34.2,3,0,0,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
243,0,719,701,-18,17989.46,16470.92,0.916,7.7,3.4,4,0,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
244,0,781,778,-3,19390.16,4154.11,0.214,8.89,29.6,0,0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
245,1,575,560,-15,42287.86,14362.3,0.34,10.58,43.5,20,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
246,0,619,560,-59,14598.84,1459.88,0.1,16.44,42.2,14,0,0,1,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False
247,1,634,605,-29,22402.28,16174.03,0.722,11.69,23.4,12,0,0,0,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
248,0,823,808,-15,6946.24,694.62,0.1,7.03,43.2,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
249,0,770,764,-6,20919.82,5227.73,0.25,6.71,30.4,0,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
250,0,696,683,-13,5716.76,4801.21,0.84,9.01,13.4,6,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
251,0,674,661,-13,28711.01,19675.32,0.685,8.77,26.9,11,0,0,0,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
252,0,706,679,-27,11436.08,7561.22,0.661,11.31,26.2,7,0,0,0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
253,0,750,752,2,11923.34,9198.73,0.771,9.0,19.9,1,0,0,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
254,0,664,625,-39,2950.57,1929.98,0.654,9.65,14.1,10,0,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
255,0,696,695,-1,12062.3,7836.4,0.65,6.74,23.8,7,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
256,0,659,647,-12,30932.42,9260.13,0.299,8.57,23.8,12,1,0,0,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
257,0,596,546,-50,6432.69,4556.72,0.708,10.47,14.6,15,0,0,1,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False
258,0,572,509,-63,14114.51,12477.76,0.884,15.54,6.3,14,0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
259,0,638,603,-35,29665.56,17271.82,0.582,8.89,14.8,9,0,0,1,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False
260,0,657,603,-54,8095.23,5081.89,0.628,9.83,35.7,13,0,0,1,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
261,0,706,666,-40,35141.57,30179.31,0.859,7.51,6.6,11,0,0,1,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
262,0,696,664,-32,12772.73,7710.33,0.604,6.67,28.0,6,1,0,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
263,0,596,537,-59,11274.63,1127.46,0.1,10.54,44.7,13,0,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
264,0,680,620,-60,4704.14,3676.01,0.781,10.43,10.8,10,0,0,1,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
265,0,647,620,-27,23847.53,19511.91,0.818,5.07,7.5,7,0,0,0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
266,0,665,661,-4,20583.04,15422.48,0.749,4.91,15.3,10,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
267,0,684,673,-11,27742.95,2774.29,0.1,11.87,40.6,10,0,0,0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
268,0,756,691,-65,19746.72,1974.67,0.1,6.7,40.3,1,0,0,1,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
269,0,652,614,-38,2161.57,1974.53,0.913,9.43,6.9,7,0,0,1,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
270,0,780,761,-19,13410.85,2621.2,0.195,9.87,27.2,0,0,0,0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
271,0,601,585,-16,20039.22,5324.74,0.266,9.5,26.8,12,0,0,0,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
272,1,627,597,-30,10004.21,2819.13,0.282,8.26,40.6,12,0,0,0,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
273,0,674,647,-27,10926.94,1092.69,0.1,10.93,45.2,10,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
274,0,609,580,-29,22459.84,18519.14,0.825,12.58,5.9,12,0,0,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
275,0,600,531,-69,13595.35,11677.96,0.859,9.0,6.8,12,0,0,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
276,0,684,645,-39,11717.33,2612.87,0.223,4.83,48.6,12,0,0,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
277,0,600,573,-27,2399.87,239.99,0.1,5.61,42.3,18,0,0,0,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False
278,0,622,593,-29,4819.42,3507.01,0.728,13.25,13.0,11,0,0,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
279,0,675,621,-54,26786.75,21958.16,0.82,6.65,8.0,9,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
280,0,782,757,-25,15487.88,12756.98,0.824,11.85,9.9,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
281,0,668,647,-21,19736.61,12879.05,0.653,4.97,12.0,10,0,0,0,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
282,0,687,653,-34,20952.23,19448.45,0.928,5.23,2.9,13,0,0,1,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
283,0,611,577,-34,2070.34,1592.94,0.769,10.3,9.0,10,0,0,1,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
284,0,617,556,-61,8075.01,5526.42,0.684,6.83,26.4,8,0,0,1,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
285,0,542,510,-32,26711.66,18983.71,0.711,12.96,12.1,17,0,0,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
286,0,620,593,-27,11939.89,5399.55,0.452,8.93,29.1,16,0,0,0,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False
287,0,725,693,-32,1529.25,1488.26,0.973,6.31,1.1,6,0,0,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
288,0,645,614,-31,1957.91,1253.72,0.64,5.23,18.8,15,0,0,1,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
289,0,689,650,-39,3138.85,313.88,0.1,14.59,35.0,11,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
290,0,693,648,-45,6666.4,666.64,0.1,8.42,47.1,8,0,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
291,0,724,704,-20,22711.67,20833.58,0.917,8.73,6.7,4,0,0,0,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
292,0,779,746,-33,42740.05,4274.0,0.1,8.34,31.4,0,0,0,1,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
293,0,716,696,-20,18814.24,4392.4,0.233,9.64,25.8,6,0,0,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
294,0,665,675,10,1000.0,744.59,0.745,9.68,10.1,13,0,0,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
295,0,727,704,-23,16956.05,16474.2,0.972,9.09,1.0,2,0,0,0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
296,0,698,677,-21,4559.62,3347.62,0.734,3.79,23.2,6,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
297,0,545,506,-39,21213.88,12392.65,0.584,11.21,28.9,20,0,0,1,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
298,0,608,545,-63,26009.88,17631.51,0.678,8.23,12.5,16,0,0,1,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
299,0,666,628,-38,15065.37,12236.05,0.812,12.17,10.2,5,0,0,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
300,0,644,577,-67,33853.68,26417.38,0.78,13.92,8.0,17,0,0,1,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False
301,1,672,654,-18,10776.92,4428.2,0.411,8.96,32.9,16,0,0,0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
302,0,534,482,-52,53483.53,5348.35,0.1,9.53,45.7,21,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
303,0,730,701,-29,10221.58,2664.6,0.261,8.03,28.0,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
304,0,676,643,-33,10143.99,5597.0,0.552,5.05,37.4,13,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
305,0,752,729,-23,35205.16,7070.9,0.201,13.32,34.4,4,0,0,0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
306,0,681,673,-8,9864.55,9618.79,0.975,7.82,2.5,9,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
307,0,692,643,-49,21854.48,21586.51,0.988,9.64,0.4,5,0,0,1,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
308,0,617,579,-38,8875.94,8733.72,0.984,3.83,0.2,20,0,0,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
